ID	species	date	latitude	longitude	dayOfYear
231e3e48-8f91-446b-9930-54a9a614b963	PRIMULA MEADIA	1995.41643835616	32.932778	-97.481111	152
f847a438-d077-4669-b2af-f729cb0ccf07	PRIMULA MEADIA	1969.37808219178	39.565317	-87.894255	138
b247006c-8075-4f33-9b1d-5876282b3b13	PRIMULA MEADIA	1979.35342465753	39.106451	-88.803551	129
8d0a4739-a09f-4cfb-96c7-deb65a7d9f76	PRIMULA MEADIA	1850.85479452055	38.895962	-77.035813	312
2f90f259-47a8-4043-a2ad-7b42577e8631	PRIMULA MEADIA	1977.27397260274	37.84	-84.65	100
b8b9f2d7-2eaa-4f4c-9673-330179dab75f	PRIMULA MEADIA	1930.37534246575	42.682788	-89.018722	137
d11e44dd-30ff-4903-a1fe-574080b9d482	PRIMULA MEADIA	1965.35890410959	41.699078	-89.327333	131
8c6ccba4-cd25-4199-83e8-4de19ce0def4	PRIMULA MEADIA	1975.30136986301	36.351687	-91.931387	110
7444b8c1-7d09-4147-b010-ca9e06131b58	PRIMULA MEADIA	1968.28142076503	35.992844	-92.105046	103
e72f0b11-a39f-45e0-924f-bef4f0343624	PRIMULA MEADIA	1931.38904109589	35.844004	-83.940863	142
81cf8bef-3f07-48dc-b18f-4242704c6055	PRIMULA MEADIA	1965.26301369863	37.244777	-88.475041	96
028f9f3f-d186-4fad-be47-e09f7ebbf86e	PRIMULA MEADIA	1983.32876712329	39.385549	-77.734539	120
475d5a87-7b7f-4d61-b888-3c8e0b8b2f36	PRIMULA MEADIA	1947.40273972603	41.562335	-90.55481	147
c25d8e9a-e3d5-4178-9b09-69c67fb86d93	PRIMULA MEADIA	2015.78630136986	42.478973	-88.39688	287
f37f6cba-0a4a-4ddc-a132-7d3d101279be	PRIMULA MEADIA	1891.35342465753	39.742256	-92.472686	129
5008638c-4706-44dd-87a1-e88bbcdd7265	PRIMULA MEADIA	2012.24043715847	41.31118	-87.17068	88
7bb17974-ecf9-4272-99d1-fdf2f147fab1	PRIMULA MEADIA	1968.34426229508	39.4646	-76.573696	126
adea9122-470a-4f3f-8575-b599646c57f0	PRIMULA MEADIA	1993.51506849315	41.99954	-89.32186	188
af58a13b-af7b-48f6-8b86-8fb9c568e504	PRIMULA MEADIA	1908.3825136612	41.41575900000001	-82.829119	140
ecfbe3b6-c174-4541-bd31-5883ec84abb9	PRIMULA MEADIA	2005.34520547945	38.910278	-88.191389	126
215a1efb-8b5b-4a1c-b41d-8ca7c86c31be	PRIMULA MEADIA	1969.29589041096	35.084465	-92.219619	108
d3f1f89e-216f-453d-9c1b-de0d5471eeb0	PRIMULA MEADIA	1960.37704918033	41.887643	-91.335824	138
83927077-5c3f-4a62-90ee-c67774c08a1f	PRIMULA MEADIA	2011.30684931507	32.93231	-97.48058	112
e9e35710-0408-43c9-b80a-e3e0f940fc7e	PRIMULA MEADIA	1983.39726027397	37.757827	-93.420376	145
754c3f2b-f9b5-460a-a8ad-b46d0d310f23	PRIMULA MEADIA	1978.41917808219	43.438488	-92.382086	153
1133491c-5dec-4b75-961c-bc59088eb78c	PRIMULA MEADIA	2015.31780821918	37.516	-94.87596	116
006f010c-b3f9-4aeb-ba82-b61b85c22af2	PRIMULA MEADIA	2011.30684931507	32.9323	-97.4806	112
b8563f20-0fd7-497c-b7b4-49f52a652273	PRIMULA MEADIA	1995.41643835616	32.932778	-97.481111	152
47ff33c6-9950-499e-b747-5e1197945f10	PRIMULA MEADIA	1930.40821917808	41.576036	-91.082277	149
03a69d57-feb4-4193-8ad3-877f45b93904	PRIMULA MEADIA	1949.35890410959	41.563788	-90.558839	131
f8fb3396-385d-4fd2-9041-e2f675930065	PRIMULA MEADIA	2015.37808219178	37.6593	-94.85501	138
04d550f2-24da-404a-b1cf-a6db2b389fbb	PRIMULA MEADIA	1935.3397260274	39.0372222	-86.5630556	124
f44ee3d8-15fa-4ebb-acb0-1295f556edb8	PRIMULA MEADIA	1893.34246575342	38.993178	-77.062132	125
0c6df0ff-86c1-46d7-be7e-a2ac839941f8	PRIMULA MEADIA	1939.34520547945	35.945306	-83.970201	126
6a24ba2e-9730-4970-b4c5-5591493aaf6b	PRIMULA MEADIA	1914.36438356164	41.512333	-90.616432	133
333dcfb1-8cd3-45b3-8c9c-785479ba56f0	PRIMULA MEADIA	2018.30410958904	38.935417	-77.281183	111
85eb138f-4a29-4aff-8bb3-d166be72c49d	PRIMULA MEADIA	2005.37534246575	42.041667	-89.342222	137
22d28163-c1b2-413d-9277-e3033810d42c	PRIMULA MEADIA	2008.32786885246	38.94253	-89.09981	120
1e3c5547-90bf-4450-a903-1525fbbf5ade	PRIMULA MEADIA	1955.3397260274	41.562335	-90.55481	124
9248011b-7d1c-437f-9fce-2003af7b1c56	PRIMULA MEADIA	1983.32876712329	39.564198	-77.837077	120
c1340e85-0c7e-43d6-95af-1bf935c0cd8d	PRIMULA MEADIA	2000.41803278689	38.910349	-88.648265	153
2ea987fa-16ec-413f-ac97-49d0536c325c	PRIMULA MEADIA	1966.27123287671	33.158661	-86.251641	99
0eea6288-f59e-4bf4-9c05-8fa84b4fd576	PRIMULA MEADIA	2007.22465753425	30.6669833	-84.857	82
5dfbeed0-d149-4002-9d42-9924df2cb529	PRIMULA MEADIA	2015.37808219178	37.51431	-94.99304	138
fe8d70a0-5aaa-4e14-a84a-f6ac32356aa2	PRIMULA MEADIA	1946.33424657534	37.677464	-81.662949	122
68a6c7fa-766a-4982-888b-b6963ff735bc	PRIMULA MEADIA	1977.30410958904	39.07516	-76.91953	111
e4d5258d-ac73-43c4-b3c1-0b53d942b0fb	PRIMULA MEADIA	2010.3698630137	39.67944444444	-78.74861111111	135
c97c4564-8059-4c9c-a988-4db0ec03cf88	PRIMULA MEADIA	1982.32602739726	37.548977	-89.088753	119
