ID	species	date	latitude	longitude	dayOfYear
235fc6d7-abce-4d77-956f-f6cdcb22091b	DICENTRA CUCULLARIA	1967.26301369863	38.7903	-95.1664	96
98138010-a58f-44f2-8a15-f45f6160edef	DICENTRA CUCULLARIA	1983.31780821918	38.46372	-95.36922	116
33fc2ae9-b74b-449a-ad98-3cbb3ff54178	DICENTRA CUCULLARIA	1976.34426229508	39.01484	-95.3908	126
38c76a92-1f04-424d-a500-cb294ae00059	DICENTRA CUCULLARIA	1981.27945205479	37.8033333	-89.5041667	102
a5f70d0e-8716-4c4c-8e06-0d8f48862773	DICENTRA CUCULLARIA	1971.30136986301	41.65711	-72.66329	110
dbc18ebf-4591-478c-a68e-3c892daecb9d	DICENTRA CUCULLARIA	1929.26849315068	38.4039	-96.18166	98
96c876f3-9fb5-4c52-9ee5-f66572bd4ed8	DICENTRA CUCULLARIA	1899.41095890411	42.53173	-73.2394	150
75126552-9399-4697-a5cd-61b9ed22d87c	DICENTRA CUCULLARIA	1919.27945205479	40.381351	-79.764717	102
2e8393e2-7d69-4e17-b81e-6701cef93796	DICENTRA CUCULLARIA	2010.34246575342	45.34648443	-89.28649349	125
43b5f902-e288-4d6a-aa33-69907e6660a6	DICENTRA CUCULLARIA	1926.36438356164	45.529786	-73.71641	133
bf3857c5-67ae-4bcf-b0d9-9f627d9b453d	DICENTRA CUCULLARIA	1941.28767123288	36.903145	-86.613105	105
6e8eb8df-fdb8-4e87-880b-9198557944d5	DICENTRA CUCULLARIA	1892.35245901639	42.254237	-77.790551	129
972842f0-0d7e-4019-8f22-20b19d28daae	DICENTRA CUCULLARIA	2005.2904109589	40.678259	-84.165441	106
3c431ad5-2178-4833-a8d5-b88dd1d42dcc	DICENTRA CUCULLARIA	1975.3095890411	38.9972028	-77.2372917	113
4fb66b0b-e223-4da4-9bfa-4086a0f0d4c6	DICENTRA CUCULLARIA	1950.33424657534	40.127656	-88.213278	122
478f8d4f-29ff-4857-ae5f-8b850280ff9d	DICENTRA CUCULLARIA	1977.33698630137	44.716667	-76.35	123
3ee01412-0c3d-474b-9c70-a5b996a07c62	DICENTRA CUCULLARIA	1989.27671232877	37.72726	-89.161753	101
5257b03b-9a18-464e-a991-c990ad2a8ff2	DICENTRA CUCULLARIA	1980.32513661202	45.0141488	-93.9002216	119
6d5015f9-e049-42a8-b12a-39960848499e	DICENTRA CUCULLARIA	1981.27671232877	36.225439	-91.448518	101
5e89b28b-dd31-4a71-9815-69e749b0b997	DICENTRA CUCULLARIA	1999.36712328767	38.704224	-87.52249200000001	134
0eaf0c99-8aef-4811-87e3-ab96cbf5cc01	DICENTRA CUCULLARIA	1896.31147540984	44.294132	-92.669081	114
4cae0056-d8a9-48ba-80a0-9e03d60773e9	DICENTRA CUCULLARIA	1978.35342465753	44.51701	-69.44123	129
40edc992-18bb-46aa-b1d4-58df53f4a9d0	DICENTRA CUCULLARIA	2012.26229508197	40.9906	-89.45586	96
97cb4509-7f3e-48ff-92d7-f5bf5b57eb0e	DICENTRA CUCULLARIA	1963.26575342466	38.27067	-95.50776	97
008cdf6c-d15a-4340-8def-eab6b795f87c	DICENTRA CUCULLARIA	1992.2868852459	38.53316	-95.96519	105
000ea28a-92ba-4683-8ab2-da30e6d93edc	DICENTRA CUCULLARIA	2000.25956284153	38.2333336	-94.9499969	95
3639e80a-4b53-43ff-8756-e800562e9034	DICENTRA CUCULLARIA	2000.2349726776	38.9333344	-95.4333344	86
27677f40-7c9c-431f-ba3d-dd1253cda3e6	DICENTRA CUCULLARIA	1955.2602739726	37.041808	-94.64297	95
54a51943-a4cb-46a6-a72f-b10479a82e5e	DICENTRA CUCULLARIA	1980.35245901639	44.76016	-72.02697	129
c8226f2c-1619-423b-b0d1-5923f8bc3af3	DICENTRA CUCULLARIA	1919.35890410959	44.38962000000001	-71.08754	131
6058b629-c2f6-4685-957c-abeeddd7521d	DICENTRA CUCULLARIA	1987.29589041096	44.2577778	-93.0180556	108
a2f7f642-1db2-45f1-bb12-c76f7cda8565	DICENTRA CUCULLARIA	1988.25409836066	35.222797	-83.140426	93
4d96c945-05c9-4bc9-acb0-3168173f8713	DICENTRA CUCULLARIA	1958.33698630137	36.483734000000005	-81.49358400000001	123
c575add2-be38-45ea-a619-d6f0445a2d5e	DICENTRA CUCULLARIA	1923.27397260274	35.215253	-82.335795	100
8255163c-874c-45aa-9215-c43f6c7094b2	DICENTRA CUCULLARIA	2001.32328767123	45.00441482	-89.34077929	118
50924560-1aed-4eaa-8c0f-cf6944a08554	DICENTRA CUCULLARIA	1938.28493150685	39.329384	-86.736308	104
c7d4d087-229d-432f-a897-e5780c329f38	DICENTRA CUCULLARIA	1902.27397260274	42.418898	-76.480471	100
e0787791-36b2-4710-9327-2c9f20f7e088	DICENTRA CUCULLARIA	1949.26575342466	39.06575	-76.58385	97
89ed84bb-b8af-4486-a267-a5351a860a6f	DICENTRA CUCULLARIA	1975.2904109589	38.9791	-76.9356528	106
6cfe38ff-4c84-41a0-bf82-34b7b81e3274	DICENTRA CUCULLARIA	1981.24109589041	39.5397417	-77.7101528	88
72e364d6-053c-46ff-ad77-1dff6c71da97	DICENTRA CUCULLARIA	1975.30410958904	39.2692194	-77.3952111	111
e249d4ab-915e-4b69-b4a9-ecdc68ae31f4	DICENTRA CUCULLARIA	1939.33698630137	44.46004	-73.22009	123
9c285914-fea6-4bb3-9d8a-566e3dd6772f	DICENTRA CUCULLARIA	1977.29863013699	35.452969	-85.584415	109
6fd0564e-e85d-4a64-a78d-8ead21c5db99	DICENTRA CUCULLARIA	1940.31967213115	43.705672	-96.188003	117
66f5a9e3-b888-4f51-8851-f7e57a4d8779	DICENTRA CUCULLARIA	1940.37704918033	43.5504852	-93.019467	138
be0b3d5e-fe80-4198-8d55-1576c1842dba	DICENTRA CUCULLARIA	1941.31780821918	44.868661	-93.004194	116
0588bd80-8c9a-47d5-bef0-196bf6369789	DICENTRA CUCULLARIA	2004.37158469945	42.01666666666	-80.39083333333	136
ce926345-9317-469e-be59-82926eabc4f5	DICENTRA CUCULLARIA	1993.27123287671	35.250099	-83.10548	99
68931a5f-76f7-4e99-ad02-0d26d256d089	DICENTRA CUCULLARIA	2002.32602739726	35.840731	-80.402232	119
2a0550dc-0bc8-48ad-af35-02336ce996fd	DICENTRA CUCULLARIA	1957.31506849315	40.790427	-80.137633	115
b1353677-ae42-4863-a69e-3c2cfa120920	DICENTRA CUCULLARIA	1937.35342465753	40.536024	-79.930194	129
a3139f13-8df6-491f-87ac-50088a33e4a2	DICENTRA CUCULLARIA	1974.29589041096	39.661333	-81.71312	108
ef8b20fd-ee44-4a24-9aaa-ed6ee8e99129	DICENTRA CUCULLARIA	1972.28961748634	39.700698	-88.029715	106
a4828937-bd07-44c1-8b6d-2d74cd6dc041	DICENTRA CUCULLARIA	1995.22739726027	39.361833	-94.928857	83
58311558-e0e5-43d7-be93-94a3b2708b4f	DICENTRA CUCULLARIA	1975.32602739726	37.36095	-96.66663	119
0195904f-725a-47f0-934d-22e3085e45c8	DICENTRA CUCULLARIA	1973.34246575342	39.58866	-95.15567	125
