ID	species	date	latitude	longitude	dayOfYear
a11f56cf-5000-4cd9-bf1f-06dfe0af5438	MERTENSIA VIRGINICA	2005.33424657534	40.21408	-79.96023	122
f45b32f9-7de9-4e85-8dab-94104b7a9573	MERTENSIA VIRGINICA	1888.36338797814	42.072506	-87.718375	133
77805505-3449-4c80-94f3-22ffcf016485	MERTENSIA VIRGINICA	2005.33150684932	39.46065	-77.774383	121
0c47ffd9-797a-4b61-a473-2797be585ebc	MERTENSIA VIRGINICA	1974.2904109589	39.0149806	-77.1000889	106
798ecf72-1ef8-4091-aa64-2e4fef7ee53a	MERTENSIA VIRGINICA	1959.26849315068	36.309517	-82.35725	98
1b66db4f-9469-4f14-8d08-b4d7f47b07a1	MERTENSIA VIRGINICA	1873.34520547945	40.017465	-75.209346	126
b7d6e3e9-33c0-43dd-a1bc-19adffc439e4	MERTENSIA VIRGINICA	1992.27868852459	38.9228	-76.6286	102
155dd8f5-c05d-4d7c-954a-f153518dc2f6	MERTENSIA VIRGINICA	1987.28767123288	38.9867	-77.0533	105
72275f1a-e5e5-4c3f-91f8-ed579813dafd	MERTENSIA VIRGINICA	1902.32876712329	38.9694	-77.1767	120
579115d3-57e4-4f80-8fb5-7f80c74c729d	MERTENSIA VIRGINICA	1975.30136986301	38.4039	-96.18166	110
5550fdfa-9eb5-4c2b-ac79-dd8cfc987c52	MERTENSIA VIRGINICA	1974.35342465753	43.483333	-79.75	129
fe81d7ca-ab6a-43cb-889f-6b7790adb05b	MERTENSIA VIRGINICA	1955.29863013699	38.139687	-86.814072	109
9e4627b9-8b6c-4960-984d-4f2822d6e4c9	MERTENSIA VIRGINICA	1915.30410958904	40.237309	-75.452609	111
026e0cc7-c1d9-4357-8dac-b7701486c540	MERTENSIA VIRGINICA	1975.24109589041	36.587886000000005	-78.898128	88
d19cca45-0241-4ff2-955f-c836829ff720	MERTENSIA VIRGINICA	1912.34699453552	41.063951	-80.056447	127
3537aa22-ec04-4cae-8a8c-e36e6b44fd6b	MERTENSIA VIRGINICA	2004.32786885246	41.043881	-87.859006	120
990a6648-c91b-44b9-b337-acd25a57da30	MERTENSIA VIRGINICA	1979.35342465753	39.106451	-88.803551	129
364d410f-127a-4ac1-b791-263d809ae2a9	MERTENSIA VIRGINICA	1978.30136986301	39.131167	-90.626295	110
08d350b6-e0c9-4e6a-bc0c-a7008364168c	MERTENSIA VIRGINICA	1985.30136986301	43.8844452	-92.4011078	110
29ca7e0e-b5de-4b46-a6b0-ee8078d03a40	MERTENSIA VIRGINICA	2002.21369863014	34.31816667	-87.45116667	78
b787916f-a26b-4399-9425-60de11fed85f	MERTENSIA VIRGINICA	1941.33150684932	39.954818	-80.46766400000001	121
4a21c2a5-43d4-48f3-8566-ea0c0bef373e	MERTENSIA VIRGINICA	1906.38082191781	39.872	-76.381	139
d1743034-f2f8-4415-a36b-4ffe4a1c164a	MERTENSIA VIRGINICA	1935.30136986301	40.477287	-86.132916	110
bf681139-6310-4240-8000-6f93e8338377	MERTENSIA VIRGINICA	1998.32054794521	38.9694	-77.1767	117
585cb663-2500-419a-8978-d670818fa3d3	MERTENSIA VIRGINICA	1953.33150684932	41.213453	-91.763531	121
b9107a1a-775e-48f4-b59e-4c6f74cec4e1	MERTENSIA VIRGINICA	1898.30136986301	39.0122	-77.1614	110
02032ae1-50b4-4e3e-aae3-11fab57dbf3b	MERTENSIA VIRGINICA	2005.37534246575	42.047861	-89.345639	137
90692063-d4ae-4e46-b70d-cbdfafdbad97	MERTENSIA VIRGINICA	1987.28767123288	38.9867	-77.0533	105
450308b0-ea67-4634-ad11-2e351af48e82	MERTENSIA VIRGINICA	1862.40821917808	40.070375	-76.269679	149
ced88cb8-7e2e-46e0-a297-0920a0c0dfeb	MERTENSIA VIRGINICA	1912.3825136612	40.362932	-75.486576	140
1acfa33d-280f-4201-a5ee-2f7fbe412436	MERTENSIA VIRGINICA	1977.27397260274	39.446092	-77.414816	100
44fdeb3d-669b-4bc8-b4b4-ffc7595e5e09	MERTENSIA VIRGINICA	1879.35068493151	41.767575	-76.44271900000001	128
d41d2c7f-e1f8-436c-9d3e-8b0b09030569	MERTENSIA VIRGINICA	2009.32876712329	40.513186	-79.460342	120
8cde9563-5d22-420f-9b24-f2eb1f9fec95	MERTENSIA VIRGINICA	2005.38082191781	40.4458333333	-80.50888888888	139
ef72dc85-784b-4ec9-a52a-28f8d09b39b8	MERTENSIA VIRGINICA	2005.37534246575	40.02918	-80.2332	137
17ada995-eedf-4384-a02b-1eed2961b0aa	MERTENSIA VIRGINICA	1938.33424657534	40.011465	-78.411196	122
78452afa-8795-4343-86d3-e627103f1bec	MERTENSIA VIRGINICA	1986.32602739726	41.874222	-80.13172400000002	119
05814a35-d34e-4e01-aa5f-e138a7189a30	MERTENSIA VIRGINICA	1934.35342465753	40.543671	-80.300447	129
56e1fe9e-8747-49b8-9ade-0b466be5b13d	MERTENSIA VIRGINICA	1955.7095890411	39.91622000000001	-80.11087	259
0e4c926f-1100-43d3-9266-2ec19daf9c15	MERTENSIA VIRGINICA	1973.31780821918	38.4039	-96.18166	116
de356447-7e0b-4654-b2aa-1a02a3771ca5	MERTENSIA VIRGINICA	1997.39452054795	42.691125	-92.393138	144
745ac682-82f5-49e1-82b0-3003f77769c7	MERTENSIA VIRGINICA	2019.2904109589	38.43924	-94.768894	106
99d17d21-4a16-4dc9-b1e0-f4f6bd63f069	MERTENSIA VIRGINICA	2018.3095890411	38.43924	-94.76894	113
4c9a51ec-2539-4745-8282-86a101af8799	MERTENSIA VIRGINICA	2005.4	38.41	-94.652	146
3e441646-e547-48af-a3fa-b44a86ab6294	MERTENSIA VIRGINICA	1938.33424657534	40.018723	-78.404866	122
4dfe130c-1b79-4fda-aec0-ff1653b04745	MERTENSIA VIRGINICA	1941.33698630137	40.491587	-80.330893	123
21e038b1-77ee-4773-a659-89eddc04517a	MERTENSIA VIRGINICA	1915.42739726027	40.658088	-80.094007	156
e59cd58b-b2de-4580-bc54-884f4c021109	MERTENSIA VIRGINICA	2003.27397260274	39.7225	-80.19722	100
9d8b7839-556c-4d00-b364-80d1c0cd9685	MERTENSIA VIRGINICA	1932.29234972678	38.749999	-85.418913	107
b93c6125-feb4-46d9-ba8f-119893561455	MERTENSIA VIRGINICA	1917.33150684932	39.421018	-87.107619	121
1fcb1d58-a798-43c8-971c-313380736c8f	MERTENSIA VIRGINICA	2009.35342465753	43.060567	-88.106479	129
bbd557f4-14c3-4fb8-bcc5-81afd4d58d54	MERTENSIA VIRGINICA	1877.34520547945	38.9917	-77.0486	126
794f3e9a-11e9-408d-9971-4214b4b6a324	MERTENSIA VIRGINICA	1931.35068493151	38.934441	-85.099073	128
2ed07418-dfc6-4898-86c0-359193db3a63	MERTENSIA VIRGINICA	1939.3095890411	39.900068	-76.384699	113
481d34ca-0d22-4ed7-9d37-d3cc67edbe66	MERTENSIA VIRGINICA	1972.31967213115	36.314008	-81.73094	117
49d3f366-d12a-42ad-9dc0-e292659c9cf2	MERTENSIA VIRGINICA	2020.20491803279	36.403542	-79.299011	75
71aeaef5-5329-453e-8c08-00871b992112	MERTENSIA VIRGINICA	1902.35068493151	43.971988	-92.486207	128
f5fbd329-a8e8-4a8e-844c-f098b2ae9dca	MERTENSIA VIRGINICA	1929.36164383562	44.184937	-91.98851	132
8c9d55bf-bea2-4c94-b01d-1737afe44c5e	MERTENSIA VIRGINICA	1902.4	40.333959	-79.299757	146
02f55a9e-02fd-46cf-8a10-b7f492e39e0d	MERTENSIA VIRGINICA	1930.33698630137	40.695287	-80.41947	123
b5a88e09-cb11-4aa7-9080-24ef9ddf2179	MERTENSIA VIRGINICA	1974.3095890411	39.720087	-81.716752	113
04ac57b6-56ab-4d47-913f-dbd5efb93fba	MERTENSIA VIRGINICA	1983.34794520548	39.882444	-80.43423	127
b3d22246-aceb-471f-8092-40288c902815	MERTENSIA VIRGINICA	1946.2602739726	39.640915	-79.959508	95
ff606167-fac6-4777-8449-a2fa7b5c9523	MERTENSIA VIRGINICA	1967.25753424658	36.062580000000004	-94.15742600000002	94
ac16a191-d491-4f04-bf40-66dee6eaeb01	MERTENSIA VIRGINICA	1987.28767123288	38.9867	-77.0533	105
4308ceb5-304a-450c-baa3-c36c25fb70b3	MERTENSIA VIRGINICA	2002.3397260274	40.66361	-79.23694	124
98070584-789d-4bd2-8ed3-e37796a0c139	MERTENSIA VIRGINICA	1980.35792349727	44.15652	-91.9902857	131
d0799f28-312d-495d-8687-60167a8f6ff9	MERTENSIA VIRGINICA	1958.36438356164	41.049718	-80.306786	133
64e87b63-58a5-425a-a889-ab18051dd020	MERTENSIA VIRGINICA	1938.30136986301	40.856701	-80.195546	110
9e8ab4c7-1cc9-461e-8c0c-8dbde70d0520	MERTENSIA VIRGINICA	1948.31147540984	40.22469100000001	-77.215048	114
f47d0f7c-7641-422f-b87b-3a0afa99c4a2	MERTENSIA VIRGINICA	1917.34520547945	38.413137	-87.690991	126
bde1bdea-0dc7-470e-b063-25526d8bdaf0	MERTENSIA VIRGINICA	1936.33606557377	40.292111	-79.40325	123
bba4a626-9fa5-445d-a06c-38e7d3430a71	MERTENSIA VIRGINICA	1892.34699453552	40.152605	-75.456574	127
f5c6798b-4a04-40f7-80a4-69c0c158a958	MERTENSIA VIRGINICA	2003.24109589041	33.96966667	-86.176	88
ed29df93-c1b2-4cc4-8cdc-75bfe8cce3cd	MERTENSIA VIRGINICA	2005.37808219178	39.075556	-77.98	138
1d84af5e-3446-4ff8-ba89-e5717b495276	MERTENSIA VIRGINICA	1986.25479452055	39.317201	-77.409335	93
4a035871-7616-4194-88ca-0bfa49b1e89e	MERTENSIA VIRGINICA	1960.3606557377	41.818828	-88.048204	132
6810df35-b9f1-4779-8d81-400574898f38	MERTENSIA VIRGINICA	2012.31420765027	42.9065167	-85.6360833	115
5f1b3244-a069-435b-a11e-f8d949fd80b9	MERTENSIA VIRGINICA	1940.37431693989	40.415837	-79.450196	137
1abc8218-dcf1-4d54-9d18-4e8ca85605ba	MERTENSIA VIRGINICA	1893.35616438356	41.841304	-79.14362	130
9de71208-7f4d-4813-9f70-068b9c60667d	MERTENSIA VIRGINICA	1914.36164383562	40.424299	-75.914754	132
b6e8a839-dd8b-4f52-85d4-9635ec8096fe	MERTENSIA VIRGINICA	1877.31232876712	38.600328	-90.050106	114
5cabf345-d315-4fbb-93e9-5a6fd4ec30a0	MERTENSIA VIRGINICA	1984.3306010929	39.962548	-80.461871	121
4c5bd83e-50d6-4eaa-ae96-2d104d3ccfcc	MERTENSIA VIRGINICA	1973.35342465753	43.767656	-91.283935	129
1f49329c-28a0-408e-a696-8dca467219fb	MERTENSIA VIRGINICA	1902.31506849315	40.416702	-86.875287	115
7304ca38-a421-4f3c-9b49-428d7b7a45e8	MERTENSIA VIRGINICA	1992.30054644809	38.98648	-77.797222	110
4d6a4df6-91ce-433f-a55b-2d6c365add5c	MERTENSIA VIRGINICA	1910.35068493151	39.583897	-76.363727	128
7e59144d-893d-4cd8-a87c-78ff07d4e9bb	MERTENSIA VIRGINICA	2006.2904109589	38.951472	-76.693917	106
29017c03-661b-4188-a73a-1ae05023bdf8	MERTENSIA VIRGINICA	1977.33150684932	43.8842917	-92.4083713	121
990d37d0-f4e8-4765-a943-5db146dec8da	MERTENSIA VIRGINICA	1905.40547945205	38.96676	-77.04616	148
cab1287e-e97f-4cce-999a-7ab8306862ee	MERTENSIA VIRGINICA	2004.36612021858	41.0448	-87.84618	134
64b29fbd-a113-449f-a53e-acfef8c8c5a0	MERTENSIA VIRGINICA	1928.3606557377	41.709459	-90.725083	132
91a054dc-ec3d-444b-856b-973358f9c25a	MERTENSIA VIRGINICA	1968.29781420765	38.340632	-85.931287	109
e805255f-5322-4d94-b189-4dc8dcd6d44a	MERTENSIA VIRGINICA	1967.28219178082	38.347627	-78.920583	103
aacf774f-5176-4133-952c-f068e0586044	MERTENSIA VIRGINICA	1987.29315068493	35.898655	-79.033589	107
6abc0507-6a4d-43cd-b181-478b7e588e7d	MERTENSIA VIRGINICA	1951.30684931507	39.3812	-77.392266	112
afe186a8-0abb-463b-aa0c-957e88cd994d	MERTENSIA VIRGINICA	1975.27123287671	38.977012	-77.193299	99
df834496-e1b6-4469-a55e-bd83000b868a	MERTENSIA VIRGINICA	1973.30684931507	38.989679	-76.969264	112
84e6f452-2a08-484f-9af1-bc6c39abecb5	MERTENSIA VIRGINICA	1992.32513661202	40.17222	-79.76944	119
9350ad43-3659-4365-b477-51169e2c677e	MERTENSIA VIRGINICA	1922.3095890411	40.589234	-80.22506	113
d669cfc8-4ae3-491a-9c6a-5235f50dfe76	MERTENSIA VIRGINICA	1901.39726027397	39.870297	-75.593892	145
af967dc5-cb74-4414-8c22-dd8965fd6534	MERTENSIA VIRGINICA	1903.26301369863	39.652865	-78.762518	96
7c9696c6-0e26-4bd1-9901-fabfe57f7e04	MERTENSIA VIRGINICA	2019.3095890411	38.43924	-94.768894	113
50519a0b-9cde-471b-814f-626c6dfb6636	MERTENSIA VIRGINICA	1881.32328767123	38.9436	-77.1261	118
779c6b24-ab4f-4230-925f-17b39ac62a84	MERTENSIA VIRGINICA	2006.25479452055	38.417	-94.649	93
be1612ad-9eab-4726-a0ed-ca5898b58126	MERTENSIA VIRGINICA	1950.33698630137	39.900505	-79.89441	123
e77b06a1-ef1c-4147-8b86-5c31304a4b48	MERTENSIA VIRGINICA	1917.40273972603	40.207139	-79.970743	147
90ab2bcf-15cd-4dc8-bc5d-c703b58b9013	MERTENSIA VIRGINICA	1956.30601092896	40.382041	-80.648206	112
1b62cd24-85e2-482d-84fd-cc3f07b64322	MERTENSIA VIRGINICA	1995.40273972603	39.73333	-80.5	147
79240570-eb5f-40e9-98b0-fbe3ff2cfbf9	MERTENSIA VIRGINICA	1996.4043715847	40.16667	-80.48333	148
cb24e450-cb0e-4197-83a0-8611ec2ef439	MERTENSIA VIRGINICA	1917.34794520548	37.971238	-87.965218	127
826cbdca-58c8-4410-97f2-d6bb8cd3aee1	MERTENSIA VIRGINICA	1912.3825136612	40.362932	-75.486576	140
ac81f790-4f5f-4b05-89b3-0a530abe9b03	MERTENSIA VIRGINICA	1961.34520547945	40.221172	-76.804502	126
98dd82f2-a2e7-49dc-8179-dc56cdb7fde0	MERTENSIA VIRGINICA	1942.43287671233	41.449047	-79.89974	158
2fdcea69-49fc-4c3a-98a2-9193bd401880	MERTENSIA VIRGINICA	1902.37260273973	39.875101	-76.38097800000001	136
5b0f5675-42ae-4895-8f88-2d01581df6c4	MERTENSIA VIRGINICA	1872.35245901639	40.035496	-75.24283	129
d7dc9ee0-0b83-4517-a49f-842d431c343a	MERTENSIA VIRGINICA	1890.3095890411	41.518345	-90.543249	113
87e53202-0d6f-42c6-8788-62c8bf00b7ee	MERTENSIA VIRGINICA	1879.37808219178	41.458549	-79.557329	138
3c5151f6-f830-4837-9874-5e7bc431384f	MERTENSIA VIRGINICA	1906.36712328767	40.658088	-80.094007	134
0084f790-3632-4e31-87ba-2ca269a4dabd	MERTENSIA VIRGINICA	1908.3087431694	40.024418	-80.202641	113
7ae22a79-ca72-4b1a-8696-6b6a025f1335	MERTENSIA VIRGINICA	1954.35342465753	40.251049	-74.997068	129
c8036c32-ef5d-42db-9303-c501ba0de04d	MERTENSIA VIRGINICA	1992.32513661202	40.42778	-79.69667	119
04e75551-25bf-45a0-9890-7995536448da	MERTENSIA VIRGINICA	1969.32054794521	39.872427	-88.169857	117
30d461e8-29e5-4dad-9bdb-cb64276cd367	MERTENSIA VIRGINICA	1873.60273972603	38.9356	-77.12	220
d9a98302-f3bd-4a1f-805b-aef38088a3f9	MERTENSIA VIRGINICA	1982.25753424658	38.9694	-77.1767	94
ea2a5772-3c54-444c-a9bf-fb24374a2031	MERTENSIA VIRGINICA	1970.29589041096	35.473401	-87.467849	108
