ID	species	date	latitude	longitude	dayOfYear
5692f53e-ee9c-4117-b7ae-7dab82c5469a	THALICTRUM THALICTROIDES	1900.38356164384	41.407	-72.9316	140
8175fe3a-0698-4ebe-961a-c4cb16678887	THALICTRUM THALICTROIDES	1889.34246575342	40.071988	-75.283743	125
424d1992-b7db-4c56-bf0a-a1fb77f7e260	THALICTRUM THALICTROIDES	1909.33698630137	39.97427700000001	-75.440198	123
8269f992-f444-4ac7-9275-7563000a4a9c	THALICTRUM THALICTROIDES	1935.40547945205	39.942188	-75.310326	148
29dd7e00-6f05-401b-ab24-1eed78c4eae5	THALICTRUM THALICTROIDES	1928.37704918033	41.774718	-90.792273	138
4aeef05f-709c-45a0-ab60-43d4b31a14ea	THALICTRUM THALICTROIDES	1960.34153005464	41.479761	-87.070308	125
b6261b6b-b2db-4732-987d-208b64317f80	THALICTRUM THALICTROIDES	1900.40821917808	40.850933	-73.970138	149
22c54f65-e0a8-4771-8798-eb7db91c12e9	THALICTRUM THALICTROIDES	1980.3306010929	41.605	-72.88	121
d6d19215-f3a3-46e1-a78b-2c04cd10fd5f	THALICTRUM THALICTROIDES	1920.41530054645	41.3062	-73.5019	152
92a67285-7b22-4aa2-b9e8-5e06e79fc23b	THALICTRUM THALICTROIDES	1901.41917808219	41.3989	-73.2928	153
617884d2-6fab-4af7-901a-497f8bf952b7	THALICTRUM THALICTROIDES	1937.35342465753	40.416236	-75.674207	129
fdf36514-9331-4097-822b-baa1b93668db	THALICTRUM THALICTROIDES	1810.85205479452	39.952335	-75.16378900000001	311
e5725085-4aa9-4bea-afc1-d219df16e41c	THALICTRUM THALICTROIDES	1947.30136986301	39.844862	-75.527685	110
b2328235-fdb5-4efd-a644-5cd241466697	THALICTRUM THALICTROIDES	1991.32054794521	39.19449	-89.59315	117
8eb883f0-47cd-49d8-af6d-f7d16ff6d9cf	THALICTRUM THALICTROIDES	1894.34246575342	42.962799	-76.72759	125
677e3baf-7785-4c04-a2fb-e4da7237a9d5	THALICTRUM THALICTROIDES	1946.30410958904	40.339298	-75.394458	111
c1b6a007-0e62-4461-801f-f1edde7aa712	THALICTRUM THALICTROIDES	1964.31693989071	39.014554	-77.0547	116
189d77c3-5bfc-454e-ab77-0455393af588	THALICTRUM THALICTROIDES	1925.37808219178	38.811145	-76.712301	138
2bcc6a92-77d4-4baa-a0a2-b70e56b7fdd7	THALICTRUM THALICTROIDES	1930.32876712329	41.9945	-72.6788	120
2f178383-dab0-40be-8ef2-f271c614a413	THALICTRUM THALICTROIDES	1906.38630136986	41.367	-72.717	141
e9bab1fc-1516-4a01-8479-f6e25dbb597d	THALICTRUM THALICTROIDES	1942.32876712329	41.9945	-72.6788	120
8536c679-ac98-48f2-8970-e41e08f3e336	THALICTRUM THALICTROIDES	1892.54098360656	41.6112	-72.776	198
44c38bd8-3637-434d-9276-9966a82f5347	THALICTRUM THALICTROIDES	1969.3698630137	40.857647	-75.633047	135
c5375d76-e6b8-432d-b645-33380ff39025	THALICTRUM THALICTROIDES	1923.32602739726	40.696037	-75.626969	119
ff085541-8437-422b-b63b-70a1d18b653d	THALICTRUM THALICTROIDES	1996.3087431694	36.3953	-85.7228	113
379f4353-a1c1-4805-a666-48c0ae43ef9a	THALICTRUM THALICTROIDES	1996.33606557377	42.5747222	-92.4852778	123
79ab755b-cdcb-4d6d-b0fd-ef7097adae5b	THALICTRUM THALICTROIDES	1899.40547945205	41.605	-72.88	148
8731b927-d5aa-4707-8e2e-23afc3e72404	THALICTRUM THALICTROIDES	1822.30410958904	41.407	-72.9316	111
d1f1a203-5a0d-46b0-afaf-bfa6716d3342	THALICTRUM THALICTROIDES	1969.33698630137	41.5178	-72.715	123
eb63bb69-0ba9-4a49-b8ba-40fa06c61646	THALICTRUM THALICTROIDES	1905.07945205479	41.407	-72.9316	29
8dd52129-0b41-4137-9b1c-8b3fd9cc0443	THALICTRUM THALICTROIDES	1994.32876712329	41.40136	-73.47053	120
b3e48ba0-88c4-4a6e-87be-41c02f2b3c15	THALICTRUM THALICTROIDES	1903.32054794521	41.7413	-73.1931	117
de86736a-3d9b-4f08-8b23-f6f2833141ff	THALICTRUM THALICTROIDES	1921.37260273973	40.350725	-75.43686000000001	136
0a3b1ea1-e9b3-45dd-809e-9bc3a523636a	THALICTRUM THALICTROIDES	1954.37808219178	41.80798	-91.546717	138
77fd38f4-85ab-44aa-a692-83e37baa93a8	THALICTRUM THALICTROIDES	1971.66575342466	40.880925000000005	-75.538936	243
8799b1dc-aa12-43cf-b4ec-192b6803933b	THALICTRUM THALICTROIDES	1962.45479452055	40.869227	-75.579694	166
d81ea88d-e515-4b2c-8e11-9d936a4fb0e2	THALICTRUM THALICTROIDES	1958.31232876712	40.335507	-75.194395	114
a68c1b82-fc0c-4cbb-b85c-dde483c7505a	THALICTRUM THALICTROIDES	1879.35068493151	42.440628	-76.496607	128
d94521a2-f488-42cd-9c5a-17974a93184e	THALICTRUM THALICTROIDES	1908.39344262295	41.7635	-72.6153	144
f27077a8-249d-43f7-a2df-8626b34d50fa	THALICTRUM THALICTROIDES	1958.3397260274	41.3818	-72.8575	124
82d5acd9-6506-496e-b6d8-6e882c4433fa	THALICTRUM THALICTROIDES	1930.32876712329	41.9945	-72.6788	120
f2316ad7-a1b6-42c2-858f-2889338cc068	THALICTRUM THALICTROIDES	1921.29315068493	40.572308	-75.570589	107
a35dbcea-eb71-44d7-a997-f53103220388	THALICTRUM THALICTROIDES	1889.30410958904	39.907889	-75.410194	111
249d9f14-35b0-45d6-91bd-b84fb22f308f	THALICTRUM THALICTROIDES	1876.27595628415	40.573994	-74.115976	101
b9c44a76-54dd-48a0-8c45-fc846b97fb57	THALICTRUM THALICTROIDES	1916.34699453552	41.3644	-72.7767	127
e491b6c3-2368-41c5-a9e6-df1a9ddb8607	THALICTRUM THALICTROIDES	1955.2602739726	35.725391	-78.78377	95
74fb4e29-a105-4564-8990-f1ed8611d936	THALICTRUM THALICTROIDES	1924.37704918033	40.190865	-75.368511	138
045e843d-e071-4d10-a9ab-3240b4ec53f6	THALICTRUM THALICTROIDES	1950.40273972603	40.044193	-75.245117	147
02299f78-6467-40b3-bfe5-9d68afa9bd68	THALICTRUM THALICTROIDES	1914.31780821918	39.94745900000001	-75.311315	116
f3c388a5-8d74-4711-9456-6c07f2650794	THALICTRUM THALICTROIDES	1916.28142076503	40.512524	-91.25437	103
2a89a613-8b14-4127-a94c-a9b46f05a477	THALICTRUM THALICTROIDES	1949.33150684932	40.038167	-75.22240200000002	121
a2c51f03-012f-481e-92a5-48950fc646e9	THALICTRUM THALICTROIDES	1898.35890410959	41.605	-72.88	131
a5c9e6ca-9d3d-486b-82cc-798c0d7d7b2c	THALICTRUM THALICTROIDES	1938.38082191781	41.3965	-72.3438	139
d2f35d1b-4140-43f0-a760-001692220e57	THALICTRUM THALICTROIDES	1984.26775956284	41.20694	-73.43989	98
be2956c3-1d93-40b6-9acd-47b61c4610ae	THALICTRUM THALICTROIDES	1961.38356164384	40.616458	-75.230845	140
f11b05fd-7ef5-43de-9fdf-b055f491ef8c	THALICTRUM THALICTROIDES	1961.39178082192	40.518681	-78.394736	143
a70f356d-6a19-487a-83ed-b02ed859cb85	THALICTRUM THALICTROIDES	1938.33424657534	41.3965	-72.3438	122
9662b4fb-f1da-4c02-943d-7a2196071a87	THALICTRUM THALICTROIDES	1898.37534246575	41.605	-72.88	137
97a752f0-0c8c-4976-8b06-6006b0b2d097	THALICTRUM THALICTROIDES	1886.30136986301	41.6921	-72.5472	110
74211b05-20c0-4011-9d8c-e11300c4c97d	THALICTRUM THALICTROIDES	1970.33698630137	41.3348	-72.7005	123
7ec8bac6-74e5-42ee-9c1f-226db0e4bdd4	THALICTRUM THALICTROIDES	2008.30327868852	37.269944	-82.297583	111
2dfe5fd8-4b19-428e-a60c-e92703020009	THALICTRUM THALICTROIDES	2016.2131147541	38.44169	-82.02229	78
9e40ee50-8ce5-413b-9ef1-14f5962bd043	THALICTRUM THALICTROIDES	1961.30410958904	40.463957	-75.510317	111
4e30959b-5516-4f84-8361-3dbcb645bd11	THALICTRUM THALICTROIDES	1994.33424657534	41.58006	-73.49918	122
20b9ebbd-af95-4501-b6a3-98a1e756ad7b	THALICTRUM THALICTROIDES	1888.49726775956	40.007965	-75.307587	182
09e5e70f-33d0-43c6-bd84-26ed6fe25245	THALICTRUM THALICTROIDES	2004.36612021858	41.0436	-87.84763	134
1df1b709-a88b-4a03-9a01-87cebcd35ec6	THALICTRUM THALICTROIDES	1886.30136986301	41.6921	-72.5472	110
fa415f45-c0c4-4e2a-a343-e498515f4b33	THALICTRUM THALICTROIDES	1968.01639344262	41.40136	-73.47053	6
6d9ed4f8-430d-4e9a-987d-c4977b20c856	THALICTRUM THALICTROIDES	1960.3306010929	40.716761	-75.580972	121
69479510-f8ee-479f-9acb-d458879a12d9	THALICTRUM THALICTROIDES	1879.85205479452	39.876805	-75.511064	311
07b453e4-603f-4333-8dbc-7b635094ca42	THALICTRUM THALICTROIDES	1969.40547945205	40.921901	-75.583565	148
07bef894-702a-4bae-a618-e5c0ba1c6670	THALICTRUM THALICTROIDES	1935.28493150685	38.8242	-77.7111	104
62cf8cba-0a54-4700-92a3-6df6d30a23fe	THALICTRUM THALICTROIDES	1968.47267759563	40.891172	-75.542906	173
cd6ad38a-7e3b-4a20-90e2-fa418c36e7cf	THALICTRUM THALICTROIDES	1996.34972677596	37.277541	-89.109155	128
90a71c1a-5924-4a43-8b35-ad769c3747e9	THALICTRUM THALICTROIDES	1912.37158469945	41.658228	-91.531075	136
07ea8c87-aaf3-43b4-8793-4030627a57af	THALICTRUM THALICTROIDES	1933.35890410959	39.917305	-75.359812	131
30fd56cb-4970-4b20-aa73-4c0ce491355f	THALICTRUM THALICTROIDES	1873.36164383562	41.407	-72.9316	132
446bad87-f9d1-4473-9650-6c9076f23d3f	THALICTRUM THALICTROIDES	1914.44931506849	41.6153	-72.1432	164
10f1bf75-7005-4e74-94e4-56e0545ed31b	THALICTRUM THALICTROIDES	1898.35890410959	41.6049	-72.88	131
6282ac94-1b6f-4721-9bb3-1903bb50f67c	THALICTRUM THALICTROIDES	1900.38356164384	41.407	-72.9316	140
cd7790b8-73fa-4bb2-95e9-d6d1adeff29e	THALICTRUM THALICTROIDES	1902.35616438356	40.343187	-75.312814	130
97215ca4-9e00-4a2b-9cbd-5840dfc65136	THALICTRUM THALICTROIDES	1961.36438356164	41.556412	-87.59961000000001	133
dd1e2d11-2044-4c11-805c-be5ac48270bc	THALICTRUM THALICTROIDES	1967.30136986301	39.013999	-76.991921	110
def4d95f-3144-40bd-824d-cb0972d8ff60	THALICTRUM THALICTROIDES	1938.33424657534	41.3965	-72.3438	122
7f05bf4f-4316-4753-be65-6b17be836159	THALICTRUM THALICTROIDES	1946.29589041096	39.952596	-77.073314	108
afb5c0cc-619e-4651-98d4-f924966b3664	THALICTRUM THALICTROIDES	1980.34699453552	41.1005	-73.55422	127
7680ef76-308c-42e7-a629-68969af5fdf5	THALICTRUM THALICTROIDES	1997.30684931507	38.967	-76.695333	112
0b9688fc-a08c-4838-ba96-65043a9491b3	THALICTRUM THALICTROIDES	1933.24109589041	35.923328	-83.96309	88
77c60cf9-95b9-44c1-a4a4-8b20871d755f	THALICTRUM THALICTROIDES	1913.3698630137	41.9151	-72.4485	135
13d831a9-d82e-4f5c-96fb-cb3a4855f4c3	THALICTRUM THALICTROIDES	1921.27397260274	40.62537	-75.508594	100
a31d2db1-afc6-4548-b493-89d123310c63	THALICTRUM THALICTROIDES	1928.37704918033	41.774718	-90.792273	138
9e3ee689-7da8-4c4a-bd62-b1d3d8db2682	THALICTRUM THALICTROIDES	2003.29589041096	38.986111	-88.608333	108
0d169c4c-e010-41da-b8ed-4eb543c2e3df	THALICTRUM THALICTROIDES	1941.4301369863	40.824966	-79.737601	157
2d180584-04cd-4d65-b282-5105fb3a7cee	THALICTRUM THALICTROIDES	1892.54098360656	41.6112	-72.776	198
3ef8e1cc-54c9-473b-b690-6587a5a73a08	THALICTRUM THALICTROIDES	1906.42191780822	41.2649	-73.3001	154
c96d9dba-cdeb-44ee-b5a8-f480d3952a00	THALICTRUM THALICTROIDES	1939.47123287671	40.701473	-77.332096	172
916326ea-186d-4fe4-8650-ab3bbd9333ba	THALICTRUM THALICTROIDES	1975.33424657534	42.032952	-91.767145	122
3c4299ee-dfae-4c60-8f22-0abfda976cc1	THALICTRUM THALICTROIDES	1908.33606557377	41.7669	-72.7539	123
56c16217-e6f7-41cf-b4f1-b550a404d44d	THALICTRUM THALICTROIDES	1873.36164383562	41.407	-72.9316	132
dd117c1f-8495-424b-bbf9-6acadefe57d4	THALICTRUM THALICTROIDES	1903.29315068493	41.4069	-72.9317	107
d4eea818-b38c-49ac-9e3c-1175426b94c6	THALICTRUM THALICTROIDES	1942.32876712329	41.9945	-72.6788	120
24de75b4-b646-46b3-b89a-c91b068b9364	THALICTRUM THALICTROIDES	1903.32054794521	41.7413	-73.1931	117
467efc24-e3e2-47ca-bad8-72d798cf3477	THALICTRUM THALICTROIDES	1944.3306010929	40.263707	-75.664303	121
5da5e489-be82-47ed-91bd-eec64290d11d	THALICTRUM THALICTROIDES	1938.35616438356	40.207656	-76.364938	130
864f0831-649b-43ab-81c6-544ca08dd681	THALICTRUM THALICTROIDES	1911.36164383562	41.5583	-73.036	132
7dc15d42-d07b-4aaa-a7cd-89e7204d1abf	THALICTRUM THALICTROIDES	1912.31693989071	41.2826	-73.0272	116
646a7ed4-6fd6-454e-83ad-d83193b89907	THALICTRUM THALICTROIDES	1946.3397260274	40.562612	-74.122617	124
0f994617-d312-4c15-9a49-7dff30e56a57	THALICTRUM THALICTROIDES	1902.35068493151	40.60316	-74.138476	128
bc619661-3091-43ec-a47a-70654254a7ad	THALICTRUM THALICTROIDES	1915.30410958904	40.157954	-75.46457	111
31cddfff-1397-4fdb-ba9f-be0ff6202f2e	THALICTRUM THALICTROIDES	1911.38630136986	40.068511	-75.11521800000001	141
2b830d08-55f4-49c1-ba2d-222ea85af449	THALICTRUM THALICTROIDES	1900.3397260274	40.033539	-76.276503	124
04abfc40-a9f0-4d0f-a0d5-312670ec6d64	THALICTRUM THALICTROIDES	1964.34153005464	35.770679	-90.70531	125
e0fdb0e4-f119-417c-b092-97cc6c2d09d2	THALICTRUM THALICTROIDES	1975.3397260274	38.215012	-93.334291	124
108cf6d4-8147-4896-b3ac-24484448d77a	THALICTRUM THALICTROIDES	1905.07945205479	41.407	-72.9316	29
efd0438d-db1a-4f46-a6f6-3434a3d74caa	THALICTRUM THALICTROIDES	1928.43169398907	41.774718	-90.792273	158
f4d07dd1-2c24-4364-8329-5a8c8b49e91e	THALICTRUM THALICTROIDES	1924.34972677596	41.693053	-91.542785	128
e2d5c554-1db1-4b76-adfd-d953cc82f8c5	THALICTRUM THALICTROIDES	1959.35890410959	40.29733	-75.54690400000001	131
76e77223-8c4c-4b63-8294-9d09b9bc2870	THALICTRUM THALICTROIDES	1935.35890410959	40.336766	-75.488081	131
56a0ac63-dc79-415f-960c-814275e1a00c	THALICTRUM THALICTROIDES	1933.36712328767	40.174276	-75.106839	134
227da788-b5c6-402a-b540-9ab589f466c5	THALICTRUM THALICTROIDES	1885.37260273973	41.3114	-72.9247	136
c5d3d475-c5c3-413b-b402-ee18b96e36d5	THALICTRUM THALICTROIDES	1938.38082191781	41.3965	-72.3438	139
36992155-28f5-4f92-9944-86d24e487f52	THALICTRUM THALICTROIDES	1994.3095890411	41.7299	-73.45397	113
6fe0f829-4dfb-4d6c-b047-14140d74af50	THALICTRUM THALICTROIDES	1958.30136986301	40.475355	-75.272954	110
d51627cc-b1b3-4477-a4b7-e451e268a480	THALICTRUM THALICTROIDES	2009.24109589041	37.269944	-82.297583	88
f93cf431-c1cf-4332-bca8-8da873e31307	THALICTRUM THALICTROIDES	1955.2904109589	33.0218	-88.45761	106
cd832163-85e3-46c1-85dd-abd253abe2dd	THALICTRUM THALICTROIDES	1959.46301369863	41.759303	-76.634927	169
24b34140-c354-4589-b971-870cbfed9f1b	THALICTRUM THALICTROIDES	1917.37534246575	41.87140000000001	-72.6736	137
72c8b4c2-cfee-4e80-8732-17519fa5739a	THALICTRUM THALICTROIDES	1938.29863013699	41.3965	-72.3438	109
9023a7e1-7309-4a2b-9b93-104fef11cbaf	THALICTRUM THALICTROIDES	1908.33606557377	41.7669	-72.7539	123
809c8e5f-9525-40bc-80bc-b159c207c91e	THALICTRUM THALICTROIDES	1969.41917808219	41.7877778	-88.1494444	153
ccaae1aa-4d98-4e6f-b9af-51bdbfbfd367	THALICTRUM THALICTROIDES	2008.51912568306	38.41421	-81.83132	190
9a342309-53a8-48d6-9a56-73fed7954713	THALICTRUM THALICTROIDES	1968.31420765027	42.2904	-84.6609	115
34fb0458-cdff-4956-a9cc-8367a5932b48	THALICTRUM THALICTROIDES	1928.37704918033	41.774718	-90.792273	138
52a6acbb-a264-4ba8-81de-a727870adb43	THALICTRUM THALICTROIDES	1948.33606557377	42.02230000000001	-73.2936	123
27e6999b-1982-44a6-8b19-94ab0eb3da12	THALICTRUM THALICTROIDES	2007.41095890411	39.84306	-90.904568	150
b13ffc1f-b146-442a-8ce9-1a0c49eaff1f	THALICTRUM THALICTROIDES	1946.24657534247	40.198045	-75.390229	90
83afc047-a89d-45bd-91d6-273c848147b9	THALICTRUM THALICTROIDES	1971.38082191781	40.922016	-75.705147	139
bd2e3956-7195-4a63-ab1d-6542024a5e6d	THALICTRUM THALICTROIDES	2009.25753424658	36.08387	-82.52825	94
6712e098-164b-4f6d-9f2a-e3619a01c7c9	THALICTRUM THALICTROIDES	1928.45081967213	41.77933	-90.803217	165
3c134365-bb80-46a7-95d2-2438c91fc60b	THALICTRUM THALICTROIDES	1969.31780821918	41.89428	-91.496367	116
dee7856b-b7cc-480a-86b8-c11a6db908e2	THALICTRUM THALICTROIDES	1912.31693989071	41.2826	-73.0272	116
4bcdd1f2-dfc7-48e0-803b-32fd162f9c37	THALICTRUM THALICTROIDES	1920.41530054645	41.3062	-73.5019	152
a60716bf-8e1c-4b53-a722-366513b887f4	THALICTRUM THALICTROIDES	1907.3397260274	40.591144	-75.436405	124
6cd03331-dea7-4541-9ef3-8573930fed1d	THALICTRUM THALICTROIDES	1920.41256830601	40.336767	-75.469067	151
dbf0fcf7-3a95-4c93-a4e2-383679d3dfcb	THALICTRUM THALICTROIDES	1942.44109589041	40.865698	-78.1799	161
ca39b96c-6be2-4d66-9ac7-8c56ca13fb3f	THALICTRUM THALICTROIDES	1876.39071038251	41.407	-72.9316	143
c9461382-2926-4bd2-9eec-61953f8c385f	THALICTRUM THALICTROIDES	1906.32328767123	41.2826	-73.0272	118
e299be6e-7378-4aa4-84f1-af09dae664dd	THALICTRUM THALICTROIDES	1909.40821917808	41.5161	-72.759	149
49f51525-d583-4017-bb89-3962c4d35306	THALICTRUM THALICTROIDES	1932.36885245902	41.406	-72.4831	135
005e4201-8e56-48e2-9c6d-7cf8cdc3f79e	THALICTRUM THALICTROIDES	1938.28493150685	38.686506	-76.153038	104
4a6a4caf-6c5b-4491-8368-8dc0cab065fe	THALICTRUM THALICTROIDES	1901.30684931507	39.944002	-75.237682	112
2df821a2-6ad5-4cb7-87f4-a023d0c6ce46	THALICTRUM THALICTROIDES	1947.42739726027	41.621196	-75.056651	156
01210db3-0170-4bf4-8b68-816fc1795546	THALICTRUM THALICTROIDES	1939.50410958904	40.477861	-77.130537	184
5d24a0c8-4453-43a5-a30c-5f709867b154	THALICTRUM THALICTROIDES	1934.2602739726	35.947199	-83.937865	95
8b051353-1613-412b-8dbc-311a67302d0d	THALICTRUM THALICTROIDES	1878.35068493151	41.2994	-72.5298	128
592a964e-7d92-4e72-9d80-03ca1b3d38fb	THALICTRUM THALICTROIDES	1843.34794520548	40.579544	-75.340735	127
be36491e-b4ad-4e01-af98-7198c9f9c4bd	THALICTRUM THALICTROIDES	1951.35342465753	39.996342	-75.273808	129
2ad21868-bf4b-4100-b8ef-4cd8b5cbc2e8	THALICTRUM THALICTROIDES	1937.40273972603	41.3965	-72.3438	147
11f36897-35f0-4ff0-b73b-fe450d343d64	THALICTRUM THALICTROIDES	1970.33698630137	41.3348	-72.7005	123
23196664-af7f-4b68-b589-29f826bbd74f	THALICTRUM THALICTROIDES	1898.35890410959	41.6049	-72.88	131
1c240656-01ca-418f-9f29-65c2f20961a0	THALICTRUM THALICTROIDES	1969.38630136986	40.878373	-75.632992	141
f5eee0cb-b3a3-424f-9da6-3b0d0786a3fa	THALICTRUM THALICTROIDES	1954.26849315068	40.561904	-75.258761	98
2c3d4a24-7e05-441f-9b49-a3d2ee341470	THALICTRUM THALICTROIDES	1997.30410958904	39.448667	-76.552333	111
9c54e3bc-f03b-4d07-9577-e2d38cd5640e	THALICTRUM THALICTROIDES	1938.4	42.4333	-76.4833	146
b7d5728c-da01-43e9-a5cc-f6b272d794d2	THALICTRUM THALICTROIDES	1868.39071038251	41.3114	-72.9247	143
5fa47b4e-56ea-4a2d-94c2-148044bcd63d	THALICTRUM THALICTROIDES	1971.40273972603	40.87435	-75.572919	147
24a4c950-46bb-442f-85bd-5f0c0f2fdf1a	THALICTRUM THALICTROIDES	1951.29589041096	37.22139	-80.57222	108
75ca97c2-9f88-4074-a575-1dc2bb8f5dc1	THALICTRUM THALICTROIDES	1890.30136986301	39.960015	-75.22487	110
b879e917-20d3-45c5-b563-f24eb357ba30	THALICTRUM THALICTROIDES	1934.41369863014	39.966908	-75.42866	151
cd29bfb2-5671-432e-9be9-c4450a4d0d56	THALICTRUM THALICTROIDES	1945.34246575342	39.744538	-77.767236	125
40277d0f-00ff-4a4c-b3f4-2973dfb57d1c	THALICTRUM THALICTROIDES	1901.34246575342	41.4313	-73.1351	125
77c4e02e-72e8-42fc-bd88-841fb655b676	THALICTRUM THALICTROIDES	1937.40273972603	41.3965	-72.3438	147
b60e72f1-3391-4ed1-bdb7-d720e3087f12	THALICTRUM THALICTROIDES	1908.39344262295	41.7635	-72.6153	144
6e8c7b4b-ec48-4487-89be-2735ac23e45e	THALICTRUM THALICTROIDES	1938.31780821918	40.300072	-75.892118	116
f093c06a-bb27-43af-b5c8-13a90821f7c5	THALICTRUM THALICTROIDES	2002.33424657534	41.0095	-74.749333	122
4e090821-6c8f-4c3a-9aa2-e8d956e71e3f	THALICTRUM THALICTROIDES	1889.32876712329	42.2719	-84.9636	120
cb6dd79e-26f9-4721-aeb0-e59d71147b44	THALICTRUM THALICTROIDES	1873.30410958904	41.407	-72.9316	111
4788e9e8-6825-4b38-b166-18632e373232	THALICTRUM THALICTROIDES	1994.33424657534	41.40136	-73.47053	122
3fb6d1e7-1ace-4e49-bfda-34e094be6246	THALICTRUM THALICTROIDES	2002.32054794521	42.093056	-73.330556	117
a15474c0-b49a-45f8-8f7d-1736e0fad3b2	THALICTRUM THALICTROIDES	1940.54644808743	40.880046	-76.569959	200
757f6ce3-446a-4159-a876-cbad1192941b	THALICTRUM THALICTROIDES	1914.44931506849	41.6153	-72.1432	164
1685dd4d-112b-40ce-b986-25dd1b5a55a2	THALICTRUM THALICTROIDES	1937.23835616438	35.923206	-83.963219	87
fee099c2-4404-4bd6-8c07-dfc2ffb2778a	THALICTRUM THALICTROIDES	1906.32328767123	41.2826	-73.0272	118
2f419825-fa9c-4552-bc9e-aad1a338a95d	THALICTRUM THALICTROIDES	1925.2301369863	39.002075	-77.093136	84
32e90f90-38bc-4fbb-b2fe-484e3665e508	THALICTRUM THALICTROIDES	1882.39726027397	40.635638	-74.092162	145
b2750a9a-e92a-496c-be51-f9d48b9f405e	THALICTRUM THALICTROIDES	1938.29863013699	41.3965	-72.3438	109
2c5b8c36-a438-4cd6-8987-8676e7dd9032	THALICTRUM THALICTROIDES	1997.3397260274	39.037833	-77.154667	124
888d2982-8c6e-439e-b61f-10a9c8adf1a9	THALICTRUM THALICTROIDES	1993.42191780822	44.5625	-93.942778	154
2d591263-a8c0-4cc4-a492-a8a24b569ca2	THALICTRUM THALICTROIDES	1892.30327868852	40.01167	-75.30611	111
8e418fa9-e6bb-4dae-9710-4e5302231f68	THALICTRUM THALICTROIDES	1936.41803278689	39.963156	-76.15442	153
de70cca9-c374-469a-8171-c6cd79dd035d	THALICTRUM THALICTROIDES	1906.32328767123	41.2826	-73.0272	118
cc4d6451-4e1f-41b6-b500-e4fe62c23635	THALICTRUM THALICTROIDES	1961.36438356164	40.509035	-75.488517	133
